번호,낚시터명,낚시터유형,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도
1028,혈리낚시터,평지,"강원특별자치도 태백시 사내골길 117, 혈리낚시터 (혈동)",강원특별자치도 태백시 혈동 77 혈리낚시터,37.129695,128.925167
1029,천동낚시,저수지,강원특별자치도 평창군 평창읍 천동길 163,강원특별자치도 평창군 평창읍 천동리 129,37.334102,128.380508
1030,평창낚시,저수지,강원특별자치도 평창군 평창읍 등강길 44-1,강원특별자치도 평창군 평창읍 유동리 16,37.34894,128.379776
1031,행운낚시터,저수지,강원특별자치도 영월군 주천면 중선로 156,강원특별자치도 영월군 주천면 판운리 687-9,37.3073997,128.3236937
1032,연당낚시터,저수지,강원특별자치도 영월군 남면 영월로 468-38,강원특별자치도 영월군 남면 창원리 467-1,37.177759,128.3780547
1033,복지낚시터,저수지,강원특별자치도 영월군 남면 갈골길 103,강원특별자치도 영월군 남면 북쌍리 365,37.2157028,128.4073103
1034,착한붕어 낚시카페,기타,"서울특별시 종로구 대학로8가길 52, 지하1층 (동숭동)",서울특별시 종로구 동숭동 1-48 지하1층,37.582964,127.002648
1035,붕어의 신,기타,서울특별시 양천구 신월로 321,서울특별시 양천구 신정동 977-16,37.5217038,126.8565155
1036,가자실내낚시터,기타,서울특별시 양천구 지양로 34,서울특별시 양천구 신월동 991-12,37.519435,126.8363231
1037,입큰붕어낚시카페,기타,"서울특별시 은평구 은평로 101, 지하1층 (응암동)",서울특별시 은평구 응암동 90-14,37.600003,126.919054
1038,잉어킹낚시카페,기타,"서울특별시 은평구 연서로26길 8, 지하1층 (대조동)",서울특별시 은평구 대조동 200-2,37.616934,126.920331
